"","StudyID","ES_ID","Title","Authors","Year","DOI","Biodiv_ES","Biodiv_ESMetric","Biodiv_measure","Biodiv_sample_size","Biodiv_CI_lower","Biodiv_CI_upper","Taxonomic_group","Management_raw","Management_grouped","Management_raw2","Biodiv_SE","Biodiv_SD","BiodivConfidenceInterval","Scenario_raw","Control.TreatPairedYN","LandSharingSparing","BiodivYieldPairedYN","Control_Reference_state","Comparison","CropType","SustainableTreatYN","Strategy","Biodiv_SE_calc","Biodiv_CI_upper_calc","Biodiv_CI_lower_calc","Biodiv_CI_up","Biodiv_CI_low","Biodiv_SE2","Biodiv_EffSize","Biodiv_SE3","Biodiv_ES_homog","Biodiv_CI_up_homog","Biodiv_CI_low_homog"
"221","JB158","ES230","Organic amendments enhance soil microbial diversity, microbial functionality and crop yields: A meta-analysis","Shuetal2022",2022,"10.1016/j.scitotenv.2022.154627",0.105175412,"LRR","SR",484,NA,NA,"microbes","mineral vs organic fertilizers / microbial diversity","organic","organic",0.01,0.18498122219074,"95% confidence interval","control: mineral fert, treat: organic amendment","N","Sh","Ysome","Mineral-OnlyFertilizer","OrganicvsMineral-OnlyFertilizer","all crops","Y","De-Intensification",NA,0.12165555724972,0.0886952667502795,0.12165555724972,0.0886952667502795,0.00840823737230636,0.105175412,0.00840823737230636,0.105175412,0.12165555724972,0.0886952667502795
"222","JB160","ES231","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.32,"LRR","Ab",235,0.09,0.39,"all","conventional vs organic","organic","organic",NA,1.17319207015989,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.39,0.09,0.076530612244898,0.32,0.076530612244898,0.32,0.39,0.09
"223","JB160","ES232","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.23,"LRR","SR",240,0.08,0.27,"all","conventional vs organic","organic","organic",NA,0.75088452630552,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.27,0.08,0.048469387755102,0.23,0.048469387755102,0.23,0.27,0.08
"224","JB160","ES233","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.32,"LRR","Ab",96,0.21,0.43,"all","conventional vs organic","organic","organic",NA,0.54988545246153,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.43,0.21,0.0561224489795918,0.32,0.0561224489795918,0.32,0.43,0.21
"225","JB160","ES234","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.52,"LRR","Ab",27,0.19,0.86,"all","conventional vs organic","organic","organic",NA,0.888117888574858,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.86,0.19,0.170918367346939,0.52,0.170918367346939,0.52,0.86,0.19
"226","JB160","ES235","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.6,"LRR","Ab",25,0.42,0.78,"all","conventional vs organic","organic","organic",NA,0.459183673469388,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.78,0.42,0.0918367346938776,0.6,0.0918367346938776,0.6,0.78,0.42
"227","JB160","ES236","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.31,"LRR","Ab",114,0.19,0.42,"all","conventional vs organic","organic","organic",NA,0.626461223971225,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.42,0.19,0.0586734693877551,0.31,0.0586734693877551,0.31,0.42,0.19
"228","JB160","ES237","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.43,"LRR","Ab",67,0.3,0.56,"all","conventional vs organic","organic","organic",NA,0.542906051195622,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.56,0.3,0.0663265306122449,0.43,0.0663265306122449,0.43,0.56,0.3
"229","JB160","ES238","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.25,"LRR","SR",192,0.18,0.31,"all","conventional vs organic","organic","organic",NA,0.459523683640723,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.31,0.18,0.0331632653061225,0.25,0.0331632653061225,0.25,0.31,0.18
"230","JB160","ES239","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.19,"LRR","SR",57,0.1,0.29,"all","conventional vs organic","organic","organic",NA,0.36593585272996,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.29,0.1,0.048469387755102,0.19,0.048469387755102,0.19,0.29,0.1
"231","JB160","ES240","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.4,"LRR","Ab",96,0.27,0.52,"all","conventional vs organic","organic","organic",NA,0.624869832342647,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.52,0.27,0.0637755102040816,0.4,0.0637755102040816,0.4,0.52,0.27
"232","JB160","ES241","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.27,"LRR","Ab",142,0.17,0.36,"all","conventional vs organic","organic","organic",NA,0.577579414460323,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.36,0.17,0.048469387755102,0.27,0.048469387755102,0.27,0.36,0.17
"233","JB160","ES242","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.18,"LRR","SR",52,0.05,0.32,"all","conventional vs organic","organic","organic",NA,0.496683083864937,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.32,0.05,0.0688775510204082,0.18,0.0688775510204082,0.18,0.32,0.05
"234","JB160","ES243","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.24,"LRR","SR",235,0.18,0.29,"all","conventional vs organic","organic","organic",NA,0.430170425725293,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.29,0.18,0.0280612244897959,0.24,0.0280612244897959,0.24,0.29,0.18
"235","JB160","ES244","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.3,"LRR","Ab",157,0.21,0.39,"all","conventional vs organic","organic","organic",NA,0.575355493751403,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.39,0.21,0.0459183673469388,0.3,0.0459183673469388,0.3,0.39,0.21
"236","JB160","ES245","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.26,"LRR","SR",172,0.2,0.33,"all","conventional vs organic","organic","organic",NA,0.434932147020031,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.33,0.2,0.0331632653061225,0.26,0.0331632653061225,0.26,0.33,0.2
"237","JB160","ES246","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.5,"LRR","Ab",37,0.25,0.75,"all","conventional vs organic","organic","organic",NA,0.775862567640079,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.75,0.25,0.127551020408163,0.5,0.127551020408163,0.5,0.75,0.25
"238","JB160","ES247","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.15,"LRR","SR",40,0,0.3,"all","conventional vs organic","organic","organic",NA,0.484022090842099,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.3,0,0.076530612244898,0.15,0.076530612244898,0.15,0.3,0
"239","JB160","ES248","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.54,"LRR","Ab",19,0.16,0.92,"all","conventional vs organic","organic","organic",NA,0.84509265231911,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.92,0.16,0.193877551020408,0.54,0.193877551020408,0.54,0.92,0.16
"240","JB160","ES249","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.26,"LRR","Ab",65,0.12,0.39,"all","conventional vs organic","organic","organic",NA,0.555308569398114,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.39,0.12,0.0688775510204082,0.26,0.0688775510204082,0.26,0.39,0.12
"241","JB160","ES250","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.19,"LRR","Ab",16,-0.24,0.62,"invertebrates","conventional vs organic","organic","organic",NA,0.877551020408163,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.62,-0.24,0.219387755102041,0.19,0.219387755102041,0.19,0.62,-0.24
"242","JB160","ES251","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.33,"LRR","Ab",19,0.03,0.63,"all","conventional vs organic","organic","organic",NA,0.667178409725613,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.63,0.03,0.153061224489796,0.33,0.153061224489796,0.33,0.63,0.03
"243","JB160","ES252","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.59,"LRR","Ab",17,0.28,0.89,"all","conventional vs organic","organic","organic",NA,0.641605722353769,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.89,0.28,0.155612244897959,0.59,0.155612244897959,0.59,0.89,0.28
"244","JB160","ES253","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.54,"LRR","SR",23,0,0.18,"all","conventional vs organic","organic","organic",NA,0.220216753621502,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.18,0,0.0459183673469388,0.54,0.0459183673469388,0.54,0.18,0
"245","JB160","ES254","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.097,"LRR","SR",70,0.03,0.16,"all","conventional vs organic","organic","organic",NA,0.27746378430977,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.16,0.03,0.0331632653061225,0.097,0.0331632653061225,0.097,0.16,0.03
"246","JB160","ES255","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.19,"LRR","SR",18,0.07,0.44,"invertebrates","conventional vs organic","organic","organic",NA,0.400453330161769,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.44,0.07,0.0943877551020408,0.19,0.0943877551020408,0.19,0.44,0.07
"247","JB160","ES256","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.33,"LRR","SR",31,0.12,0.39,"all","conventional vs organic","organic","organic",NA,0.383493973970435,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.39,0.12,0.0688775510204082,0.33,0.0688775510204082,0.33,0.39,0.12
"248","JB160","ES257","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.59,"LRR","SR",64,0.39,0.6,"all","conventional vs organic","organic","organic",NA,0.428571428571428,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.6,0.39,0.0535714285714286,0.59,0.0535714285714286,0.59,0.6,0.39
"249","JB160","ES258","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.21,"LRR","Ab",112,0.1,0.32,"invertebrates","conventional vs organic","organic","organic",NA,0.593944171871643,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.32,0.1,0.0561224489795918,0.21,0.0561224489795918,0.21,0.32,0.1
"250","JB160","ES259","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.31,"LRR","Ab",62,0.16,0.45,"microbes","conventional vs organic","organic","organic",NA,0.582515888638629,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.45,0.16,0.0739795918367347,0.31,0.0739795918367347,0.31,0.45,0.16
"251","JB160","ES260","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.62,"LRR","Ab",18,0.33,0.91,"plants","conventional vs organic","organic","organic",NA,0.627737652686017,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.91,0.33,0.147959183673469,0.62,0.147959183673469,0.62,0.91,0.33
"252","JB160","ES261","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.3,"LRR","Ab",14,0.12,0.48,"vertebrates","conventional vs organic","organic","organic",NA,0.343621596744546,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.48,0.12,0.0918367346938776,0.3,0.0918367346938776,0.3,0.48,0.12
"253","JB160","ES262","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.16,"LRR","SR",139,0.11,0.21,"invertebrates","conventional vs organic","organic","organic",NA,0.300760870473255,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.21,0.11,0.0255102040816327,0.16,0.0255102040816327,0.16,0.21,0.11
"254","JB160","ES263","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.07,"LRR","SR",34,-0.09,0.23,"microbes","conventional vs organic","organic","organic",NA,0.475996073048596,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.23,-0.09,0.0816326530612245,0.07,0.0816326530612245,0.07,0.23,-0.09
"255","JB160","ES264","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.43,"LRR","SR",68,0.32,0.55,"plants","conventional vs organic","organic","organic",NA,0.483833823414317,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.55,0.32,0.0586734693877551,0.43,0.0586734693877551,0.43,0.55,0.32
"256","JB160","ES265","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.33,"LRR","SR",24,0.02,0.64,"vertebrates","conventional vs organic","organic","organic",NA,0.774838592104883,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.64,0.02,0.158163265306122,0.33,0.158163265306122,0.33,0.64,0.02
"257","JB160","ES266","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.31,"LRR","SR",121,0.23,0.39,"all","conventional vs organic","organic","organic",NA,0.448979591836735,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.39,0.23,0.0408163265306122,0.31,0.0408163265306122,0.31,0.39,0.23
"258","JB160","ES267","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.21,"LRR","SR",17,0.1,0.31,"all","conventional vs organic","organic","organic",NA,0.220880658515232,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.31,0.1,0.0535714285714286,0.21,0.0535714285714286,0.21,0.31,0.1
"259","JB160","ES268","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.13,"LRR","SR",32,-0.06,0.31,"all","conventional vs organic","organic","organic",NA,0.533937773549026,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.31,-0.06,0.0943877551020408,0.13,0.0943877551020408,0.13,0.31,-0.06
"260","JB160","ES269","Organic Farming Provides Reliable Environmental Benefits but Increases Variability in Crop Yields: A Global Meta-Analysis","Smithetal2019",2019,"https://doi.org/10.3389/fsufs.2019.00082",0.27,"LRR","SR",22,0.16,0.38,"all","conventional vs organic","organic","organic",NA,0.263237619173764,"90% confidence interval","conventional vs organic","Y","Sh","N","Conventional","ConventionalvsOrganic","all crops","Y","De-Intensification",NA,NA,NA,0.38,0.16,0.0561224489795918,0.27,0.0561224489795918,0.27,0.38,0.16
"261","JB188","ES270","Effects of vegetation management intensity on biodiversity and ecosystem services in vineyards: A meta-analysis","Winteretal2018",2018,"10.1111/1365-2664.13124",-6.074846156,"Percentage change","Biodiversity",24,NA,NA,"all","control: soil tillage, herbicides, conventional, intensive management / treatment: cover, organic, extensive","organic","organic",12.4944389296465,0.507965783194232,"95% confidence interval","conventional vs organic","N","Sh","N","Intensive","IntensivevsOrganic","agroforestry systems","Y","De-Intensification",12.4944389296465,15.3390169806955,-27.4887092926955,0.115036093725287,-0.24038000689375,10.925440375865,-0.0626719565842312,0.103688081301591,-0.0626719565842312,0.115036093725287,-0.24038000689375
"262","FEB23_467","ES271","A meta-analysis of the effects of communal livestock grazing on vegetation and soils in sub-Saharan Africa","YayneshetTryedte2015",2015,"http://dx.doi.org/10.1016/j.jaridenv.2015.01.015",0.381473915,"LRR","diversity",25,NA,NA,"all","reserves vs grazed areas","grazing pause","grazing",0.11,0.480094461199074,"95% confidence interval","grazing vs no grazing","N","Sp","N","CommunalGrazing","CommunalvsOtherGrazing","grassland","N","De-Intensification",0.11,0.569670943790037,0.193276886209963,0.569670943790037,0.193276886209963,0.0960188922398149,0.381473915,0.0960188922398149,-0.381473915,-0.569670943790037,-0.193276886209963
"263","FEB23_467","ES272","A meta-analysis of the effects of communal livestock grazing on vegetation and soils in sub-Saharan Africa","YayneshetTryedte2015",2015,"http://dx.doi.org/10.1016/j.jaridenv.2015.01.015",0.180722892,"LRR","SR",82,NA,NA,"all","reserves vs grazed areas","grazing pause","grazing",0.06,0.461238050714242,"95% confidence interval","grazing vs no grazing","N","Sp","N","CommunalGrazing","CommunalvsOtherGrazing","grassland","N","De-Intensification",0.0552157630374233,0.280555926775356,0.080889857224644,0.280555926775356,0.080889857224644,0.0509352218241612,0.180722892,0.0509352218241612,-0.180722892,-0.280555926775356,-0.080889857224644
"264","JB103","ES273","Impacts of field-edge flower plantings on pollinator conservation and ecosystem service delivery : A meta-analysis","Loweetal2021",2021,"10.1016/j.agee.2020.107290",0.17721519,"HedgesD","Ab",12,NA,NA,"invertebrates","control: unplanted, managed or unmanaged field edges/treatment: flower strip edges","diversification","diversification",0.23,0.730030267983179,"95% confidence interval","planted vs unplanted edges","N","Sh","N","Bare-Unmanaged","EdgePlantingsvsBare-UnmanagedEdges","all crops","Y","Diversification",0.233826859021798,0.59026869830193,-0.23583831830193,0.59026869830193,-0.23583831830193,0.210741585868332,0.17721519,0.210741585868332,0.17721519,0.59026869830193,-0.23583831830193
"265","JB103","ES274","Impacts of field-edge flower plantings on pollinator conservation and ecosystem service delivery : A meta-analysis","Loweetal2021",2021,"10.1016/j.agee.2020.107290",-0.012658228,"HedgesD","SR",6,NA,NA,"invertebrates","control: unplanted, managed or unmanaged field edges/treatment: flower strip edges","diversification","diversification",0.25,0.629571469603465,"95% confidence interval","planted vs unplanted edges","N","Sh","N","Bare-Unmanaged","EdgePlantingsvsBare-UnmanagedEdges","all crops","Y","Diversification",0.253113940087595,0.491103865333256,-0.516420321333256,0.491103865333256,-0.516420321333256,0.257021476190437,-0.012658228,0.257021476190437,-0.012658228,0.491103865333256,-0.516420321333256
"266","FEB23_169","ES283","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-1.111111111,"HedgesD","SR",53,-1.85,-0.39,"all","nutrients on grasslands","no nutrient addition","nutrient addition(nitrogen)",NA,2.71146949957897,"95% confidence interval","fertilized vs non-fertilized","N","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,-0.39,-1.85,0.372448979591837,-1.111111111,0.372448979591837,1.111111111,0.39,1.85
"267","FEB23_169","ES284","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-0.319444444,"HedgesD","SR",53,-0.76,0.11,"all","nutrients on grasslands","no nutrient addition","nutrient addition(phosphorus)",NA,1.61573867440665,"95% confidence interval","fertilized vs non-fertilized","N","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.11,-0.76,0.221938775510204,-0.319444444,0.221938775510204,0.319444444,-0.11,0.76
"268","FEB23_169","ES285","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-0.006944444,"HedgesD","SR",53,-0.19,0.12,"all","nutrients on grasslands","no nutrient addition","nutrient addition(nitrogen+phosphorus)",NA,0.575722975938,"95% confidence interval","fertilized vs non-fertilized","N","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.12,-0.19,0.0790816326530612,-0.006944444,0.0790816326530612,0.006944444,-0.12,0.19
"269","FEB23_169","ES286","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",0.093333333,"HedgesD","Evenness",8,-1.25,1.45,"all","nutrients on grasslands","no nutrient addition","nutrient addition(nitrogen)",NA,1.94815133592212,"95% confidence interval","fertilized vs non-fertilized","N","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,1.45,-1.25,0.688775510204082,0.093333333,0.688775510204082,-0.093333333,-1.45,1.25
"270","FEB23_169","ES287","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",0,"HedgesD","Evenness",8,-0.31,0.24,"all","nutrients on grasslands","no nutrient addition","nutrient addition(phosphorus)",NA,0.396845642502654,"95% confidence interval","fertilized vs non-fertilized","N","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.24,-0.31,0.14030612244898,0,0.14030612244898,0,-0.24,0.31
"271","FEB23_169","ES288","Nitrogen effects on grassland biomass production and biodiversity are stronger than those of phosphorus","Lietal2022",2022,"http://dx.doi.org/10.1016/j.envpol.2022.119720",-0.2,"HedgesD","Evenness",8,-0.4,0.09,"all","nutrients on grasslands","no nutrient addition","nutrient addition(nitrogen+phosphorus)",NA,0.353553390593274,"95% confidence interval","fertilized vs non-fertilized","N","Sh","Ysome","NoNutrientAddition","NoYesNutrientAddition","grassland","N","De-Intensification",NA,NA,NA,0.09,-0.4,0.125,-0.2,0.125,0.2,-0.09,0.4
